Date,Amount,Category,Text,,,,,,,,,,,
2025-11-08,19294.43,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-08,118447.57,Electronics,Transaction at Croma,,,,,,,,,,,
2025-11-08,134237.14,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-08,1809.78,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-08,14240.7,Travel,Transaction at Vistara,,,,,,,,,,,
2025-11-08,78.01,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-08,2350.47,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-08,909.95,Transport,Transaction at Uber,,,,,,,,,,,
2025-11-08,4983.93,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-11-08,1797.69,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-11-08,358.14,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-09,19621.75,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-09,942.88,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-09,421.42,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-09,26008.58,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-11-09,292.37,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-11-09,1745.8,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-11-09,10861.5,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-09,129745.54,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-09,12146.67,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-09,4641.14,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-09,3579.47,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-09,144.16,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-09,3385.09,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-11-09,794.88,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-09,2512.27,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-09,27648.16,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-09,4209.88,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-10,16470.71,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-10,15804.76,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-10,5639.92,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-10,938.31,Transport,Transaction at RedBus,,,,,,,,,,,
2025-11-10,91707.99,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-10,2414.34,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-10,789.55,Grocery,Transaction at DMart,,,,,,,,,,,
2025-11-10,18994.29,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-10,1322.92,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-10,4554.71,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-10,9180.06,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-11-10,6977.13,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-11-10,5290.71,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-11-10,496.72,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-11-10,3292.84,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-10,406.97,Food,Transaction at Burger King,,,,,,,,,,,
2025-11-10,7879.32,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-11-10,1994.04,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-11-11,1846.59,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-11,8661.39,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-11,26450.34,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-11-11,952.07,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-11,48892.48,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-11,113281.26,Electronics,Transaction at Croma,,,,,,,,,,,
2025-11-11,4291.7,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-11,3888.67,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-11-11,6725.91,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-11,99.83,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-11-11,2669.31,Clothing,Transaction at Nike,,,,,,,,,,,
2025-11-11,1889.08,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-11-11,18250.04,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-11,7061.66,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-11,433.52,Food,Transaction at A2B,,,,,,,,,,,
2025-11-11,23942.1,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-11,498.47,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-11,3535.7,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-11,15075.17,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-11-11,11141.03,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-11,17891.3,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-11,3705.48,Clothing,Transaction at H&M,,,,,,,,,,,
2025-11-11,448.13,Food,Transaction at Subway,,,,,,,,,,,
2025-11-11,734.31,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-11-11,683.09,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-11-11,519.46,Food,Transaction at Starbucks,,,,,,,,,,,
2025-11-11,699.46,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-11-12,10150.1,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-12,575.9,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-12,3366.42,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-12,17967.11,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-11-12,115363.25,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-11-12,11920.97,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-12,220.74,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-11-12,965.61,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-12,93216.76,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-11-12,4478.31,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-11-12,535.24,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-11-12,2613.92,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-11-12,3336.29,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-11-12,17614.68,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-12,1479.82,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-11-12,11769.65,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-13,3667.24,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-13,1254.93,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-13,5879.82,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-13,3300.38,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-13,86050.58,Electronics,Transaction at Croma,,,,,,,,,,,
2025-11-13,844.53,Food,Transaction at KFC,,,,,,,,,,,
2025-11-13,15201.23,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-13,9419.57,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-13,64662.26,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-11-13,18968.51,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-13,13045.28,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-11-13,94624.55,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-13,15819.89,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-11-13,21546.5,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-11-13,283.91,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-13,22777.65,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-11-13,6414.89,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-13,18764.82,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-13,4426.22,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-13,3577.56,Clothing,Transaction at Biba,,,,,,,,,,,
2025-11-14,565.33,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-11-14,3342.81,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-11-14,9534.27,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-11-14,940.34,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-14,24850.41,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-11-14,189.11,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-11-14,1730.26,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-14,4328.55,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-14,12249.5,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-11-14,649.9,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-11-14,3157.72,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-14,1689.47,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-14,24078.41,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-14,3668.97,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-11-14,626.46,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-11-14,6432.41,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-14,6372.78,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-11-14,11011.02,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-14,1130.03,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-14,499.69,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-14,6837.32,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-14,1185.75,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-11-14,338.06,Food,Transaction at Starbucks,,,,,,,,,,,
2025-11-14,878.04,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-14,54761.75,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-11-14,71195.72,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-14,136347.98,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-14,14387.86,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-15,228.04,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-15,54741.42,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-11-15,12271.23,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-11-15,3816.78,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-11-15,4074.32,Clothing,Transaction at H&M,,,,,,,,,,,
2025-11-15,398.65,Transport,Transaction at RedBus,,,,,,,,,,,
2025-11-15,19854.49,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-15,532.71,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-11-15,29064.49,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-15,4576.88,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-15,2404.45,Grocery,Transaction at DMart,,,,,,,,,,,
2025-11-15,6791.85,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-11-15,21755.52,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-15,2678.87,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-15,15698.76,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-15,697.1,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-15,14153.37,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-11-15,6074.51,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-15,28699.14,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-11-15,173.75,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-15,437.88,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-11-16,7927.64,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-16,648.24,Food,Transaction at Paradise Biryani,,,,,,,,,,,
2025-11-16,868.53,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-11-16,13344.24,Travel,Transaction at OYO,,,,,,,,,,,
2025-11-16,5357.58,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-16,51855.47,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-11-16,1089.15,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-16,887.85,Food,Transaction at Subway,,,,,,,,,,,
2025-11-16,130987.84,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-11-16,1561.63,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-16,654.92,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-11-16,1193.94,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-16,13757.09,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-11-16,4206.11,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-11-16,2103.33,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-11-16,2888.72,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-16,1096.19,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-16,112761.81,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-17,528.73,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-17,413.32,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-11-17,4701.55,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-11-17,6432.09,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-11-17,343.12,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-17,24175.46,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-17,700.4,Food,Transaction at Burger King,,,,,,,,,,,
2025-11-17,15390.15,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-17,180.11,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-11-17,4664.51,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-17,2905.34,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-17,17672.44,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-17,13075.62,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-11-17,29528.36,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-17,28581.27,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-17,10147.07,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-11-17,5172.31,Travel,Transaction at OYO,,,,,,,,,,,
2025-11-17,21171.58,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-18,964.0,Food,Transaction at KFC,,,,,,,,,,,
2025-11-18,586.05,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-11-18,1109.53,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-18,1436.56,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-18,1322.38,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-18,27439.96,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-18,433.62,Transport,Transaction at RedBus,,,,,,,,,,,
2025-11-18,4822.19,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-18,12278.68,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-18,14083.56,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-18,891.86,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-11-18,5988.39,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-18,1297.41,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-11-18,4623.56,Bills,Transaction at TNEB,,,,,,,,,,,
2025-11-18,7252.87,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-18,44836.97,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-11-18,1882.3,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-18,8795.87,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-11-19,1625.7,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-11-19,4618.73,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-19,365.48,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-19,5542.36,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-19,1751.67,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-19,505.05,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-19,3599.75,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-19,3135.92,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-19,7607.1,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-19,11439.56,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-11-19,23389.28,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-19,1493.72,Food,Transaction at Starbucks,,,,,,,,,,,
2025-11-19,4683.39,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-19,2483.25,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-19,4783.12,Grocery,Transaction at DMart,,,,,,,,,,,
2025-11-19,4343.22,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-19,1836.74,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-19,666.0,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-11-19,530.69,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-11-19,564.1,Food,Transaction at CCD,,,,,,,,,,,
2025-11-19,18348.41,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-19,71069.12,Electronics,Transaction at HP World,,,,,,,,,,,
2025-11-19,2993.98,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-20,1546.82,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-20,10771.58,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-20,8174.74,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-20,571.22,Food,Transaction at Dominos,,,,,,,,,,,
2025-11-20,1970.92,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-20,9952.8,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-20,3969.19,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-20,984.79,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-11-20,2063.14,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-20,1452.01,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-11-20,4191.03,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-11-20,1285.91,Transport,Transaction at Ola,,,,,,,,,,,
2025-11-20,3358.45,Clothing,Transaction at Biba,,,,,,,,,,,
2025-11-20,448.53,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-20,6367.17,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-20,142018.76,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-21,1544.45,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-21,5388.53,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-21,25964.97,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-11-21,63126.18,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-11-21,566.56,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-11-21,14760.41,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-21,17183.27,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-21,14074.83,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-21,49311.07,Electronics,Transaction at Croma,,,,,,,,,,,
2025-11-21,33091.23,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-21,524.95,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-21,474.74,Food,Transaction at CCD,,,,,,,,,,,
2025-11-21,978.61,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-11-21,27693.69,Travel,Transaction at Vistara,,,,,,,,,,,
2025-11-21,549.5,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-11-21,3674.58,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-21,3902.53,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-11-21,3995.22,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-11-21,53497.25,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-11-21,19113.45,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-21,42058.8,Electronics,Transaction at Croma,,,,,,,,,,,
2025-11-21,15090.88,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-21,13112.61,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-11-21,227.98,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-11-22,7855.06,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-11-22,316.39,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-22,1871.77,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-22,1751.8,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-22,778.29,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-11-22,5570.73,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-11-22,7689.12,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-11-22,1113.32,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-22,6753.37,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-22,590.7,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-11-22,6664.26,Clothing,Transaction at H&M,,,,,,,,,,,
2025-11-23,6111.48,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-23,4982.78,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-23,17311.31,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-23,4433.9,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-11-23,85.8,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-11-23,1904.9,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-23,1135.69,Food,Transaction at KFC,,,,,,,,,,,
2025-11-23,4529.83,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-23,911.19,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-11-23,3014.29,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-23,11558.83,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-23,366.57,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-23,16486.15,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-23,403.3,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-11-23,19042.46,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-11-23,1858.95,Clothing,Transaction at Nike,,,,,,,,,,,
2025-11-23,3068.77,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-23,855.69,Transport,Transaction at RedBus,,,,,,,,,,,
2025-11-23,767.84,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-11-23,432.5,Bills,Transaction at TNEB,,,,,,,,,,,
2025-11-24,3187.72,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-24,19068.34,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-11-24,1311.07,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-11-24,1176.63,Transport,Transaction at Uber,,,,,,,,,,,
2025-11-24,6475.69,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-24,336.38,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-24,13075.5,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-11-24,1156.63,Transport,Transaction at BMTC,,,,,,,,,,,
2025-11-24,131294.82,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-11-24,1501.58,Transport,Transaction at RedBus,,,,,,,,,,,
2025-11-24,1290.28,Food,Transaction at KFC,,,,,,,,,,,
2025-11-24,2118.96,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-11-24,2298.4,Grocery,Transaction at DMart,,,,,,,,,,,
2025-11-24,3668.61,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-24,3896.24,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-24,12172.11,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-11-24,13293.8,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-24,624.66,Food,Transaction at Starbucks,,,,,,,,,,,
2025-11-24,7382.95,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-11-24,472.83,Food,Transaction at Subway,,,,,,,,,,,
2025-11-25,12384.61,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-25,52603.38,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-11-25,2401.19,Bills,Transaction at TNEB,,,,,,,,,,,
2025-11-25,2329.7,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-25,12580.06,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-25,19791.74,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-25,287.73,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-25,17028.6,Electronics,Transaction at Sony Center,,,,,,,,,,,
